reporting_month,reporting_date,brand,wallet_type,check_name,check_daily_value,check_mtd_value,daily_revenue_tolerance,mtd_revenue_tolerance,daily_epm_tolerance,mtd_epm_tolerance,revenue_status,epm_status,overall_status,latest_run_timestamp,revenue_first_failed_at,revenue_resolved_at,revenue_failure_lifecycle,revenue_resolution_hours,epm_first_failed_at,epm_resolved_at,epm_failure_lifecycle,epm_resolution_hours
2026-03-01,2026-03-21,SBT,CASH,MANUAL CONTROL,0.0000,120.0000,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-21,SBT,CASH,OPEN BETS CASH,2172.1802,-268.3319,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-21,SBT,CASH,SBT_BALANCE CUSTOMER BALANCES EXPECTED ROWCOUNT,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-21,SBT,CASH,SPORTS CONTROL PAYOUT CASH,-0.6655,524.3268,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-21,SBT,CASH,SPORTS CONTROL PAYOUT REVERSAL CASH,-5.0000,-1894.9046,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-21,SBT,CASH,SPORTS CONTROL PLACED STAKE CASH,2003.2452,2043.3995,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-21,SBT,CASH,SPORTS CONTROL STAKE REFUND CASH,4.9757,1894.7474,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-21,SBT,CASH,WITHDRAWAL CONTROL,0.0000,178.7500,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-22,SBT,ALL,SBT_MANUAL BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-22,SBT,ALL,SBT_PAYMENT BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-22,SBT,ALL,SBT_SPORTSBOOK BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-22,SBT,ALL,SBT_WALLET BALANCES TO 0,0.0000,0.0000,10000,-1,10000,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-22,SBT,CASH,CUSTOMER BALANCES CASH,0.0000,0.0000,20000,-1,100000,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-22,SBT,CASH,DEPOSIT CONTROL DEPOSIT CASH,0.0000,0.0000,20000,100000,-1,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-22,SBT,CASH,MANUAL CONTROL,0.0000,120.0000,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-22,SBT,CASH,OPEN BETS CASH,86.9940,-181.3379,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-22,SBT,CASH,SBT_BALANCE CUSTOMER BALANCES EXPECTED ROWCOUNT,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-22,SBT,CASH,SPORTS CONTROL PAYOUT CASH,-0.4593,523.8675,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-22,SBT,CASH,SPORTS CONTROL PAYOUT REVERSAL CASH,-134.6601,-2029.5647,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-22,SBT,CASH,SPORTS CONTROL PLACED STAKE CASH,-1998.2267,45.1728,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-22,SBT,CASH,SPORTS CONTROL STAKE REFUND CASH,134.6450,2029.3924,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-22,SBT,CASH,WITHDRAWAL CONTROL,13.9000,192.6500,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-23,SBT,ALL,SBT_MANUAL BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-23,SBT,ALL,SBT_PAYMENT BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-23,SBT,ALL,SBT_SPORTSBOOK BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-23,SBT,ALL,SBT_WALLET BALANCES TO 0,0.0000,0.0000,10000,-1,10000,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-23,SBT,CASH,CUSTOMER BALANCES CASH,0.0000,0.0000,20000,-1,100000,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-23,SBT,CASH,DEPOSIT CONTROL DEPOSIT CASH,0.0000,0.0000,20000,100000,-1,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-23,SBT,CASH,MANUAL CONTROL,0.0000,120.0000,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-23,SBT,CASH,OPEN BETS CASH,568.4920,387.1541,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-23,SBT,CASH,SBT_BALANCE CUSTOMER BALANCES EXPECTED ROWCOUNT,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-23,SBT,CASH,SPORTS CONTROL PAYOUT CASH,-0.0929,523.7746,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-23,SBT,CASH,SPORTS CONTROL PAYOUT REVERSAL CASH,-578.9292,-2608.4939,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-23,SBT,CASH,SPORTS CONTROL PLACED STAKE CASH,1.1025,46.2753,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-23,SBT,CASH,SPORTS CONTROL STAKE REFUND CASH,578.9273,2608.3197,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-23,SBT,CASH,WITHDRAWAL CONTROL,0.0000,192.6500,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-24,SBT,ALL,SBT_MANUAL BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-24,SBT,ALL,SBT_PAYMENT BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-24,SBT,ALL,SBT_SPORTSBOOK BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-24,SBT,ALL,SBT_WALLET BALANCES TO 0,0.0000,0.0000,10000,-1,10000,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,2026-03-24T22:13:41.705Z,2026-03-25T22:13:53.227Z,RESOLVED,24,2026-03-24T22:13:41.705Z,2026-03-25T22:13:53.227Z,RESOLVED,24
2026-03-01,2026-03-24,SBT,CASH,CUSTOMER BALANCES CASH,0.0000,0.0000,20000,-1,100000,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,2026-03-24T22:13:41.705Z,2026-03-25T16:21:05.142Z,RESOLVED,18,2026-03-24T22:13:41.705Z,2026-03-25T16:21:05.142Z,RESOLVED,18
2026-03-01,2026-03-24,SBT,CASH,DEPOSIT CONTROL DEPOSIT CASH,0.0000,0.0000,20000,100000,-1,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-24,SBT,CASH,MANUAL CONTROL,0.0000,120.0000,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-24,SBT,CASH,OPEN BETS CASH,-26.7297,360.4244,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-24,SBT,CASH,SBT_BALANCE CUSTOMER BALANCES EXPECTED ROWCOUNT,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-24,SBT,CASH,SPORTS CONTROL PAYOUT CASH,-0.0892,523.6854,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-24,SBT,CASH,SPORTS CONTROL PAYOUT REVERSAL CASH,0.0002,-2608.4937,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-24,SBT,CASH,SPORTS CONTROL PLACED STAKE CASH,1.0576,47.3329,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-24,SBT,CASH,SPORTS CONTROL STAKE REFUND CASH,-0.0021,2608.3176,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-24,SBT,CASH,WITHDRAWAL CONTROL,0.0000,192.6500,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-25,SBT,ALL,SBT_INTERNAL BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-25,SBT,ALL,SBT_MANUAL BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-25,SBT,ALL,SBT_PAYMENT BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-25,SBT,ALL,SBT_SPORTSBOOK BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-25,SBT,ALL,SBT_WALLET BALANCES TO 0,0.0000,0.0000,10000,-1,10000,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-25,SBT,CASH,CUSTOMER BALANCES CASH,0.0000,0.0000,20000,-1,100000,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-25,SBT,CASH,DEPOSIT CONTROL DEPOSIT CASH,0.0000,0.0000,20000,100000,-1,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-25,SBT,CASH,MANUAL CONTROL,0.0000,120.0000,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-25,SBT,CASH,OPEN BETS CASH,0.5104,360.9348,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,2026-03-25T16:21:05.142Z,2026-03-25T22:13:53.227Z,RESOLVED,5,2026-03-25T16:21:05.142Z,2026-03-25T22:13:53.227Z,RESOLVED,5
2026-03-01,2026-03-25,SBT,CASH,SBT_BALANCE CUSTOMER BALANCES EXPECTED ROWCOUNT,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-25,SBT,CASH,SPORTS CONTROL PAYOUT CASH,-0.1180,523.5674,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-25,SBT,CASH,SPORTS CONTROL PAYOUT REVERSAL CASH,-0.6686,-2609.1623,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-25,SBT,CASH,SPORTS CONTROL PLACED STAKE CASH,1.5436,48.8765,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-25,SBT,CASH,SPORTS CONTROL STAKE REFUND CASH,0.6679,2608.9855,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-25,SBT,CASH,WITHDRAWAL CONTROL,0.0000,192.6500,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,2026-03-25T16:21:05.142Z,2026-03-25T22:13:53.227Z,RESOLVED,5,2026-03-25T16:21:05.142Z,2026-03-25T22:13:53.227Z,RESOLVED,5
2026-03-01,2026-03-26,SBT,ALL,SBT_INTERNAL BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-26,SBT,ALL,SBT_MANUAL BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-26,SBT,ALL,SBT_PAYMENT BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-26,SBT,ALL,SBT_SPORTSBOOK BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-26,SBT,ALL,SBT_WALLET BALANCES TO 0,0.0000,0.0000,10000,-1,10000,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-26,SBT,CASH,CUSTOMER BALANCES CASH,0.0000,0.0000,20000,-1,100000,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-26,SBT,CASH,DEPOSIT CONTROL DEPOSIT CASH,0.0000,0.0000,20000,100000,-1,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-26,SBT,CASH,MANUAL CONTROL,0.0000,120.0000,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-26,SBT,CASH,OPEN BETS CASH,-1299.1044,-938.1696,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-26,SBT,CASH,SBT_BALANCE CUSTOMER BALANCES EXPECTED ROWCOUNT,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-26,SBT,CASH,SPORTS CONTROL PAYOUT CASH,-0.1869,523.3805,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-26,SBT,CASH,SPORTS CONTROL PAYOUT REVERSAL CASH,-8.3678,-2617.5301,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-26,SBT,CASH,SPORTS CONTROL PLACED STAKE CASH,3.5806,52.4571,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-26,SBT,CASH,SPORTS CONTROL STAKE REFUND CASH,8.3672,2617.3527,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-26,SBT,CASH,WITHDRAWAL CONTROL,0.0000,192.6500,20000,100000,100000,500000,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-27,SBT,ALL,SBT_INTERNAL BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-27,SBT,ALL,SBT_MANUAL BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-27,SBT,ALL,SBT_PAYMENT BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-27,SBT,ALL,SBT_SPORTSBOOK BALANCES TO 0,0.0000,0.0000,0,-1,0,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-27,SBT,ALL,SBT_WALLET BALANCES TO 0,0.0000,0.0000,10000,-1,10000,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
2026-03-01,2026-03-27,SBT,CASH,CUSTOMER BALANCES CASH,0.0000,0.0000,20000,-1,100000,-1,PASS,PASS,PASS,2026-04-14T01:05:05.073Z,null,null,NEVER_FAILED,null,null,null,NEVER_FAILED,null
